,Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
19770,19,3,65,8.0,0,0,0
32689,19,3,9,8.0,6,0,0
15885,19,3,42,0.0,8,0,0
36850,19,3,34,0.0,8,1,0
12461,19,3,15,0.0,0,0,0
710,19,3,33,8.0,8,0,0
1829,19,3,29,8.0,10,0,0
28338,19,3,6,8.0,7,0,0
184,19,3,6,8.0,9,0,0
20162,19,3,21,8.0,13,0,0
13799,19,3,7,0.0,3,0,0
12114,19,3,21,0.0,7,0,0
28488,19,3,35,0.0,4,0,0
20737,19,3,58,8.0,0,0,0
11600,19,3,75,8.0,0,0,0
15856,19,3,4,0.0,4,0,0
23940,19,3,58,8.0,0,0,0
11575,19,3,21,0.0,13,0,0
13400,19,3,27,0.0,3,0,0
1424,19,3,7,8.0,26,0,0
26006,19,3,14,8.0,4,0,0
38933,19,3,23,0.0,14,0,0
15516,19,3,19,0.0,29,1,0
17424,19,3,21,8.0,19,0,0
39237,19,3,8,8.0,19,0,0
18150,19,3,21,8.0,10,0,0
30994,19,3,6,8.0,8,0,0
21949,19,3,17,8.0,6,0,0
18635,19,3,33,8.0,10,1,0
28429,19,3,18,0.0,4,1,0
15241,19,3,35,0.0,5,1,0
33632,19,3,13,8.0,12,0,0
2580,19,3,23,8.0,7,0,0
4553,19,3,24,8.0,6,1,0
39780,19,3,38,8.0,5,0,0
29547,19,3,21,0.0,11,0,0
39694,19,3,17,8.0,10,0,0
25158,19,3,5,8.0,9,0,0
1133,19,3,21,8.0,4,0,0
22101,19,3,22,0.0,15,0,0
23864,19,3,7,0.0,11,0,0
22552,19,3,28,0.0,5,0,0
39251,19,3,9,8.0,8,0,0
33390,19,3,6,8.0,5,0,0
12841,19,3,2,8.0,11,0,0
11329,19,3,14,8.0,6,0,0
5201,19,3,21,8.0,5,0,0
3241,19,3,9,8.0,5,0,0
33963,19,3,36,0.0,4,0,0
19265,19,3,20,0.0,0,0,0
11874,19,3,36,8.0,7,0,0
36562,19,3,24,8.0,5,0,0
22988,19,3,42,0.0,9,1,0
18987,19,3,14,0.0,4,0,0
2538,19,3,10,8.0,5,0,0
1499,19,3,28,8.0,11,0,0
20125,19,3,21,0.0,9,0,0
6946,19,3,1,0.0,7,0,0
1929,19,3,13,0.0,18,0,0
14380,19,3,6,8.0,15,0,0
32269,19,3,15,8.0,19,0,0
35884,19,3,47,8.0,8,0,0
31353,19,3,7,0.0,16,0,0
22482,19,3,24,8.0,3,0,0
23038,19,3,33,0.0,10,0,0
25410,19,3,47,8.0,6,1,0
1327,19,3,6,8.0,6,0,0
23804,19,3,8,0.0,7,0,0
13593,19,3,63,8.0,0,0,0
10488,19,3,19,8.0,4,1,0
9267,19,3,1,8.0,6,0,0
30795,19,3,35,0.0,4,0,0
23514,19,3,35,0.0,10,0,0
4923,19,3,20,0.0,0,0,0
28898,19,3,24,8.0,6,0,0
9321,19,3,16,0.0,0,0,0
24603,19,3,6,8.0,9,0,0
38418,19,3,10,8.0,4,0,0
1542,19,3,6,8.0,7,0,0
14843,19,3,33,8.0,17,1,0
6648,19,3,24,8.0,19,0,0
23558,19,3,13,0.0,2,0,0
1688,19,3,48,8.0,9,0,0
39764,19,3,6,8.0,6,0,0
2559,19,3,16,0.0,0,0,0
35894,19,3,14,0.0,4,0,0
35193,19,3,6,0.0,4,0,0
1425,19,3,42,0.0,4,0,0
6227,19,3,7,0.0,20,0,0
3559,19,3,38,8.0,9,0,0
35086,19,3,27,8.0,4,0,0
4130,19,3,2,8.0,18,0,0
23436,19,3,21,0.0,15,0,0
58,19,3,14,0.0,6,0,0
3449,19,3,19,8.0,0,0,0
23152,19,3,40,0.0,15,0,0
35854,19,3,8,8.0,6,0,0
38777,19,3,35,0.0,6,1,0
35597,19,3,34,8.0,3,0,0
15909,19,3,69,8.0,0,0,0
33355,19,3,26,8.0,17,0,0
5716,19,3,52,8.0,7,0,0
27793,19,3,35,8.0,9,0,0
29522,19,5,14,0.0,7,0,1
6630,19,5,14,0.0,4,0,1
40102,19,5,21,0.0,5,1,1
5239,19,5,6,8.0,4,0,1
20950,19,5,13,0.0,3,0,1
26937,19,5,47,8.0,0,0,1
19183,19,5,6,8.0,8,0,1
22839,19,5,3,0.0,7,0,1
29983,19,5,7,0.0,15,0,0
30457,19,5,34,8.0,5,1,0
17786,19,5,14,0.0,4,0,0
21064,19,5,48,0.0,3,0,0
22130,19,5,55,0.0,12,0,0
22398,19,5,6,0.0,2,0,0
22745,19,5,48,0.0,4,0,0
22528,19,5,4,0.0,6,0,0
36112,19,5,18,0.0,5,0,0
25133,19,5,6,0.0,3,0,0
25705,19,5,21,0.0,13,0,0
16326,19,5,1,8.0,14,1,0
10281,19,5,35,0.0,5,1,0
19515,19,5,13,0.0,4,0,0
16751,19,5,34,8.0,0,0,0
32862,19,5,3,8.0,4,0,0
20707,19,5,29,0.0,7,1,0
19779,19,5,7,0.0,7,0,0
11967,19,5,6,8.0,13,0,0
30143,19,5,30,0.0,0,0,0
23969,19,5,28,0.0,4,0,0
27949,19,5,20,0.0,10,0,0
9918,19,5,29,0.0,5,1,0
3228,19,5,34,0.0,6,1,0
39901,19,5,20,0.0,10,0,0
32765,19,5,6,0.0,4,0,0
2780,19,5,42,0.0,5,1,0
13225,19,5,7,0.0,9,0,0
21536,19,5,22,0.0,7,0,0
7678,19,5,14,0.0,5,0,0
17797,19,5,7,0.0,16,0,0
38828,19,5,1,8.0,9,1,0
29975,19,5,14,0.0,3,0,0
8927,19,5,42,0.0,5,0,0
10122,19,5,7,0.0,3,0,0
6148,19,5,21,0.0,11,0,0
15741,19,5,48,8.0,5,1,0
31092,19,5,6,0.0,30,0,0
34826,19,5,14,0.0,11,0,0
27696,19,5,5,8.0,6,0,0
2288,19,5,6,0.0,6,0,0
24819,19,5,6,8.0,16,0,0
21645,19,5,20,0.0,6,0,0
39512,19,5,19,0.0,7,0,0
37727,19,5,5,8.0,5,0,0
9352,19,5,6,0.0,8,0,0
29714,19,5,14,0.0,10,0,0
25652,19,5,31,0.0,0,0,0
15471,19,5,19,8.0,7,0,0
5177,19,5,6,8.0,3,0,0
18357,19,5,29,0.0,4,1,0
19245,19,5,6,8.0,4,0,0
6210,19,2,12,8.0,7,1,1
13710,19,2,7,0.0,7,0,1
25711,19,2,12,0.0,0,0,1
9472,19,2,7,0.0,4,0,1
8043,19,2,38,8.0,4,0,1
29777,19,2,10,0.0,0,0,1
36388,19,2,22,8.0,4,0,1
4835,19,2,16,8.0,7,1,1
20747,19,2,14,11.5,5,0,1
11750,19,2,19,8.0,5,0,1
12524,19,2,10,0.0,0,0,1
25456,19,2,8,0.0,6,1,1
5139,19,2,67,13.0,11,1,1
3960,19,2,17,8.0,5,0,1
28318,19,2,16,12.5,10,0,1
28146,19,2,10,0.0,0,0,1
17882,19,2,7,0.0,5,0,1
7463,19,2,50,8.0,0,0,1
25069,19,2,9,0.0,14,1,1
8939,19,2,30,8.0,3,0,1
24505,19,2,14,0.0,0,0,1
5962,19,2,12,0.0,0,0,1
31293,19,2,34,11.0,6,1,1
15919,19,2,7,0.0,8,0,1
31196,19,2,21,12.5,10,0,0
27809,19,2,14,8.0,3,1,0
39672,19,2,44,8.0,11,0,0
34926,19,2,3,0.0,8,0,0
40467,19,2,20,0.0,9,0,0
25991,19,2,13,0.0,14,0,0
7997,19,2,14,9.5,3,0,0
9466,19,2,22,8.0,8,0,0
13448,19,2,18,8.0,4,0,0
18927,19,2,10,8.0,5,0,0
17155,19,2,7,11.5,5,0,0
3383,19,2,21,0.0,4,0,0
23397,19,2,5,8.0,16,0,0
10396,19,2,13,8.0,8,0,0
13538,19,2,31,8.0,4,0,0
27408,19,2,54,14.5,0,0,0
14952,19,2,14,10.5,5,0,0
27583,19,2,6,0.0,15,0,0
12510,19,2,5,0.0,24,0,0
12269,19,2,91,20.5,0,0,0
38688,19,2,13,8.0,0,0,0
10878,19,2,98,19.0,0,0,0
38930,19,2,14,10.5,4,0,0
10598,19,2,34,0.0,3,0,0
16880,19,2,4,8.0,4,0,0
31202,19,2,12,0.0,9,0,0
11607,19,2,56,8.0,0,0,0
23392,19,2,63,20.5,3,1,0
19043,19,2,7,10.5,4,0,0
1530,19,2,14,0.0,6,0,0
15930,19,2,7,10.0,12,0,0
6408,19,2,6,0.0,11,0,0
24832,19,2,8,0.0,0,0,0
27528,19,2,18,8.0,6,0,0
25767,19,2,7,12.0,7,0,0
421,19,2,7,8.5,16,0,0
40453,19,2,11,0.0,0,0,0
416,19,2,66,8.0,0,0,0
28516,19,2,10,8.0,8,0,0
29009,19,2,21,10.5,12,0,0
36109,19,2,35,0.0,7,0,0
36619,19,2,7,0.0,15,0,0
3221,19,2,35,10.5,12,0,0
28797,19,2,12,8.0,17,0,0
33437,19,2,8,8.0,6,0,0
13350,19,2,41,8.5,0,0,0
23372,19,2,26,8.0,10,1,0
4242,19,2,20,0.0,2,0,0
30286,19,2,34,0.0,8,0,0
15976,19,2,56,11.5,0,0,0
4982,19,2,6,0.0,18,0,0
5867,19,2,34,0.0,11,0,0
16547,19,2,7,0.0,11,0,0
10038,19,2,11,0.0,0,0,0
21509,19,2,10,0.0,6,1,0
387,19,2,21,12.5,10,0,0
34507,19,2,28,13.0,17,1,0
29510,19,2,65,8.0,0,0,0
981,19,2,21,0.0,6,1,0
30640,19,2,34,0.0,4,0,0
20567,19,2,32,8.0,5,0,0
17567,19,2,19,8.0,14,0,0
4251,19,2,39,8.0,10,0,0
34958,19,2,28,0.0,3,0,0
34740,19,2,34,0.0,5,1,0
24856,19,2,7,13.5,10,0,0
7590,19,2,7,10.0,5,0,0
27702,19,2,77,12.5,8,1,0
27613,19,2,7,17.0,8,0,0
23447,19,2,20,0.0,5,0,0
6218,19,2,6,0.0,22,0,0
4771,19,2,10,8.0,14,0,0
36869,19,2,7,0.0,4,0,0
34515,19,2,12,0.0,0,0,0
8337,19,2,27,8.0,2,0,0
20041,19,2,7,0.0,6,0,0
17131,19,2,18,8.0,12,0,0
18394,19,2,4,8.0,21,0,0
32338,19,2,40,8.0,5,1,0
38843,19,2,7,11.0,5,0,0
12023,19,2,21,16.0,9,0,0
14413,19,2,6,0.0,3,0,0
5834,19,2,5,8.0,4,0,0
10601,19,2,69,11.5,17,1,0
36344,19,2,9,0.0,74,0,0
795,19,2,3,0.0,5,0,0
27194,19,2,37,8.0,2,0,0
16202,19,2,1,8.0,7,0,0
33861,19,2,9,8.0,6,0,0
3079,19,2,20,0.0,9,0,0
4853,19,2,9,0.0,0,0,0
20215,19,2,10,8.0,9,0,0
8480,19,2,23,8.0,8,0,0
11112,19,2,63,8.5,30,1,0
22174,19,2,7,10.5,7,0,0
30721,19,2,24,8.0,4,0,0
25866,19,2,17,8.0,5,0,0
1636,19,2,7,8.5,13,0,0
129,19,2,7,14.5,7,0,0
32255,19,2,17,8.0,4,0,0
37019,19,2,70,14.5,0,0,0
33055,19,2,14,11.5,7,0,0
39108,19,2,33,8.0,4,0,0
5174,19,2,5,0.0,20,0,0
13941,19,2,51,8.0,0,0,0
33511,19,2,14,13.5,11,0,0
16521,19,2,7,11.5,7,0,0
6390,19,2,47,8.0,0,0,0
15014,19,2,7,15.5,13,0,0
1454,19,2,19,8.0,9,0,0
18639,19,2,5,8.0,4,0,0
831,19,2,21,11.5,8,0,0
20639,19,2,13,0.0,0,0,0
37641,19,2,7,10.0,6,0,0
25337,19,2,7,8.0,6,0,0
30651,19,2,9,8.0,7,0,0
3869,19,2,3,8.0,29,0,0
17307,19,2,16,8.0,7,0,0
340,19,2,7,12.5,4,0,0
27753,19,2,8,8.0,7,0,0
19679,19,2,13,0.0,0,0,0
17598,19,2,4,0.0,6,0,0
39484,19,2,8,8.0,10,0,0
15007,19,2,7,0.0,3,0,0
1819,19,2,21,11.5,72,0,0
16354,19,2,13,0.0,15,0,0
18068,19,2,35,13.5,22,0,0
28104,19,2,7,11.0,6,0,0
26197,19,2,14,11.0,6,0,0
3868,19,2,7,8.5,6,0,0
3933,19,2,10,0.0,0,0,0
7839,19,2,7,11.0,15,0,0
7001,19,2,8,0.0,4,1,0
28448,19,2,22,0.0,4,0,0
5832,19,2,20,0.0,3,0,0
3528,19,2,10,0.0,0,0,0
39215,19,2,6,0.0,9,0,0
30214,19,2,7,11.5,7,0,0
23113,19,2,4,8.0,7,0,0
14788,19,2,7,11.0,8,0,0
28418,19,2,7,12.5,4,0,0
24275,19,2,21,17.5,4,0,0
37232,19,2,35,10.0,10,0,0
18283,19,2,7,12.5,12,0,0
38697,19,2,7,12.0,17,0,0
24157,19,2,7,8.0,10,0,0
8112,19,2,21,10.5,7,0,0
21180,19,2,31,8.0,4,0,0
30024,19,2,11,0.0,6,1,0
13777,19,2,7,8.0,12,0,0
18517,19,2,6,0.0,6,0,0
124,19,2,42,10.5,0,0,0
36410,19,2,22,8.0,14,0,0
5621,19,2,34,0.0,8,0,0
30819,19,2,14,0.0,0,0,0
1773,19,2,64,8.0,0,0,0
15061,19,2,20,0.0,6,0,0
28358,19,2,23,8.0,2,0,0
25547,19,2,13,0.0,10,0,0
22624,19,2,14,8.0,6,0,0
19865,19,2,42,11.0,4,1,0
10324,19,2,38,8.0,8,1,0
8312,19,2,44,8.0,3,0,0
29256,19,2,30,8.0,1,0,0
15866,19,2,9,0.0,5,1,0
30699,19,2,6,0.0,5,0,0
6715,19,2,7,0.0,22,0,0
18959,19,1,35,8.0,4,0,1
19325,19,1,43,13.5,0,0,1
40777,19,1,3,12.5,8,1,1
21503,19,1,13,0.0,6,0,1
6762,19,1,28,0.0,5,0,1
21642,19,1,5,0.0,0,0,1
12660,19,1,14,0.0,15,0,1
28679,19,1,7,0.0,25,0,1
37876,19,1,21,8.0,12,0,1
38502,19,1,28,0.0,3,0,1
15450,19,1,21,0.0,21,0,1
11508,19,1,63,8.0,0,0,1
20770,19,1,42,8.0,0,0,1
37593,19,1,63,8.0,0,0,1
36181,19,1,7,0.0,11,0,1
4937,19,1,4,0.0,0,0,1
14954,19,1,21,8.0,9,0,1
38740,19,1,7,11.5,5,0,1
34684,19,1,14,8.0,4,0,1
13095,19,1,3,0.0,0,0,1
38214,19,1,20,0.0,7,0,1
24181,19,1,21,8.0,7,0,1
18396,19,1,21,0.0,6,0,1
7447,19,1,7,11.5,4,0,1
20169,19,1,7,8.0,4,1,1
31841,19,1,49,16.0,1,1,1
35188,19,1,21,11.0,5,0,1
29534,19,1,63,8.0,7,1,0
14891,19,1,20,26.5,19,0,0
7275,19,1,33,8.5,6,0,0
28512,19,1,7,0.0,12,0,0
16420,19,1,21,0.0,4,1,0
23096,19,1,28,8.5,16,0,0
22600,19,1,19,0.0,14,0,0
747,19,1,69,13.0,0,0,0
24449,19,1,48,15.5,0,0,0
20563,19,1,21,0.0,24,0,0
26187,19,1,4,0.0,3,1,0
1559,19,1,49,8.5,0,0,0
39471,19,1,41,8.5,0,0,0
12492,19,1,35,8.0,17,0,0
4262,19,1,14,10.5,8,0,0
27301,19,1,7,15.0,6,0,0
33141,19,1,7,0.0,3,0,0
2273,19,1,13,11.0,6,0,0
36314,19,1,84,10.5,5,1,0
24983,19,1,49,8.5,9,1,0
28499,19,1,13,13.5,7,0,0
40092,19,1,14,8.0,8,0,0
37298,19,1,6,12.0,0,1,0
38158,19,1,14,0.0,5,0,0
9470,19,1,41,10.0,3,1,0
27416,19,1,4,0.0,10,1,0
9997,19,1,28,8.5,4,0,0
10574,19,1,20,11.0,7,0,0
33240,19,1,5,8.0,0,0,0
38637,19,1,35,8.0,5,0,0
5465,19,1,7,0.0,14,0,0
15213,19,1,21,0.0,5,0,0
29843,19,1,20,11.5,8,0,0
23605,19,1,40,23.5,0,0,0
14083,19,1,7,0.0,3,0,0
40441,19,1,19,11.0,7,0,0
17578,19,1,7,11.5,6,0,0
29386,19,1,48,8.5,0,0,0
12631,19,1,7,12.0,8,0,0
21612,19,1,48,12.5,0,0,0
18805,19,1,49,21.5,8,1,0
16397,19,1,32,8.0,6,1,0
6928,19,1,5,11.5,4,0,0
9899,19,1,7,10.5,4,0,0
931,19,1,35,8.0,15,0,0
12623,19,1,7,8.0,4,0,0
31675,19,1,14,10.0,33,0,0
4816,19,1,28,10.5,3,0,0
17880,19,1,35,11.5,4,0,0
17110,19,1,7,11.0,8,0,0
1275,19,1,14,0.0,13,0,0
8263,19,1,22,0.0,37,1,0
35637,19,1,61,13.0,11,1,0
34313,19,1,21,11.0,5,0,0
26121,19,1,7,8.0,5,0,0
11177,19,1,19,13.5,6,0,0
32485,19,1,20,12.0,8,0,0
21428,19,1,6,8.0,4,0,0
8646,19,1,42,10.5,0,0,0
9619,19,1,14,20.5,5,0,0
13267,19,1,7,8.0,11,0,0
6771,19,1,7,8.0,19,0,0
27352,19,1,49,11.0,0,0,0
13679,19,1,21,8.0,13,0,0
23527,19,1,21,12.5,10,0,0
28660,19,1,1,0.0,7,1,0
29124,19,1,14,0.0,5,0,0
28673,19,1,14,8.0,2,0,0
20160,19,1,6,8.0,0,1,0
16377,19,1,49,8.0,3,1,0
32147,19,1,7,0.0,6,0,0
20663,19,1,7,19.0,9,0,0
25058,19,1,13,8.5,6,0,0
19858,19,1,7,14.0,5,0,0
10136,19,1,7,8.0,8,0,0
37201,19,1,70,10.5,0,0,0
39120,19,1,19,12.0,4,0,0
19805,19,1,14,0.0,20,0,0
17144,19,1,21,0.0,16,0,0
30010,19,1,30,12.5,9,0,0
23122,19,1,7,12.0,9,0,0
15753,19,1,41,10.5,0,0,0
13399,19,1,21,0.0,8,0,0
31751,19,1,14,12.5,4,0,0
23399,19,1,6,0.0,16,0,0
26443,19,1,28,12.0,6,0,0
10330,19,1,62,11.5,0,0,0
38020,19,1,7,17.0,31,0,0
4833,19,1,6,10.0,4,0,0
23145,19,1,5,8.0,7,0,0
1686,19,1,7,0.0,13,0,0
13442,19,1,14,11.5,9,0,0
17735,19,1,90,13.0,0,0,0
10866,19,1,28,11.0,7,0,0
25947,19,1,7,12.0,6,0,0
4181,19,1,20,0.0,16,0,0
9,19,1,7,0.0,4,0,0
37800,19,1,28,8.0,9,0,0
37464,19,1,7,10.5,5,0,0
24769,19,1,7,0.0,11,0,0
31726,19,1,5,0.0,7,1,0
28229,19,1,7,12.5,6,0,0
18531,19,1,14,0.0,5,0,0
7850,19,1,7,15.5,9,0,0
13293,19,1,14,8.0,4,0,0
8105,19,1,7,0.0,2,0,0
13808,19,1,20,11.0,16,0,0
13071,19,1,6,8.5,11,0,0
20714,19,1,20,10.5,5,0,0
33941,19,1,21,11.5,10,1,0
21576,19,1,49,10.0,4,1,0
26430,19,1,7,10.5,8,0,0
8326,19,1,21,8.0,9,0,0
16129,19,1,7,12.5,7,0,0
31263,19,1,7,13.0,7,0,0
19293,19,1,14,0.0,7,0,0
7224,19,1,8,8.0,11,0,0
15498,19,1,33,12.5,3,0,0
27054,19,1,49,8.5,0,0,0
15995,19,1,57,11.5,0,0,0
2536,19,1,5,8.0,11,0,0
29343,19,1,27,0.0,18,0,0
8993,19,1,4,0.0,0,0,0
22786,19,1,21,10.0,3,0,0
34792,19,1,14,8.0,14,0,0
3044,19,1,42,8.0,0,0,0
38404,19,1,12,8.0,11,0,0
10842,19,1,21,8.0,8,0,0
26905,19,1,49,8.5,12,1,0
25104,19,1,91,13.5,0,0,0
8572,19,1,35,9.5,0,0,0
4632,19,1,13,8.0,11,0,0
25116,19,1,5,0.0,5,1,0
22134,19,1,42,10.5,5,1,0
23331,19,1,21,0.0,4,1,0
22925,19,1,62,8.5,0,0,0
13149,19,1,56,8.0,9,1,0
15306,19,1,7,14.5,10,0,0
27328,19,1,1,0.0,0,0,0
31790,19,1,35,13.0,0,0,0
7608,19,1,5,0.0,0,0,0
36826,19,1,4,0.0,0,0,0
5338,19,1,7,12.5,8,0,0
24450,19,1,7,0.0,4,0,0
9562,19,1,6,8.0,10,0,0
16781,19,1,7,0.0,8,0,0
4116,19,1,13,12.5,4,0,0
33349,19,1,21,0.0,21,0,0
8275,19,1,5,10.5,7,0,0
38776,19,1,3,0.0,2,0,0
39537,19,1,21,8.0,9,0,0
34417,19,1,7,8.0,6,0,0
14569,19,1,7,8.0,7,1,0
7074,19,1,7,11.0,15,0,0
11965,19,1,21,10.5,4,0,0
19130,19,1,14,0.0,8,0,0
11053,19,1,7,11.5,5,0,0
31738,19,1,7,0.0,11,0,0
16957,19,1,14,0.0,6,0,0
5777,19,1,45,8.0,0,0,0
7412,19,1,49,19.5,25,1,0
565,19,1,56,8.5,0,1,0
37746,19,1,28,10.0,5,0,0
20642,19,1,14,8.0,2,0,0
5500,19,1,21,8.0,4,0,0
36813,19,1,28,10.5,5,0,0
22416,19,1,21,0.0,4,0,0
20978,19,1,35,17.5,0,0,0
27278,19,1,13,0.0,9,0,0
17850,19,1,20,0.0,21,0,0
31170,19,1,7,8.0,7,0,0
13188,19,1,20,11.5,4,0,0
23925,19,1,6,0.0,11,0,0
27999,19,1,35,8.0,5,1,0
36137,19,1,63,8.0,0,0,0
25419,19,1,14,8.0,19,0,0
39259,19,1,35,10.0,1,0,0
36669,19,1,21,0.0,5,1,0
21275,19,1,13,12.0,12,0,0
549,19,1,21,0.0,7,0,0
8596,19,1,7,10.0,5,0,0
39730,19,1,7,0.0,8,0,0
17137,19,1,14,8.0,6,0,0
30612,19,1,14,0.0,19,0,0
36928,19,1,63,8.5,0,0,0
4238,19,1,14,0.0,22,0,0
30545,19,1,7,8.0,14,0,0
29465,19,1,7,11.0,9,0,0
19697,19,1,63,11.0,4,1,0
9204,19,1,21,0.0,10,0,0
4239,14,4,42,8.0,2,0,1
25463,14,4,27,0.0,2,1,1
33392,14,4,28,0.0,11,0,1
17518,14,4,35,8.0,3,0,1
15174,14,4,42,0.0,14,0,1
10297,14,4,4,0.0,5,0,1
3758,14,4,7,0.0,3,1,1
33346,14,4,21,8.0,2,0,1
3174,14,4,27,0.0,5,0,1
21237,14,4,26,8.0,4,1,1
3336,14,4,35,0.0,10,0,1
40805,14,4,21,0.0,2,0,1
12317,14,4,24,0.0,3,1,1
32963,14,4,35,0.0,10,0,1
16795,14,4,25,0.0,4,1,1
20890,14,4,23,0.0,8,0,1
22774,14,4,21,8.0,8,0,1
24606,14,4,28,0.0,6,1,1
26126,14,4,42,0.0,7,0,1
31955,14,4,20,8.0,8,1,1
15117,14,4,1,8.0,7,0,1
23718,14,4,7,8.0,6,0,1
30122,14,4,26,8.0,0,1,1
28555,14,4,63,8.0,10,1,1
25199,14,4,35,0.0,3,0,1
6146,14,4,70,8.0,0,0,1
6225,14,4,7,8.0,14,0,1
22626,14,4,24,0.0,2,1,1
9469,14,4,42,0.0,3,1,1
8910,14,4,77,8.0,4,1,1
5860,14,4,9,0.0,4,0,1
14295,14,4,35,0.0,16,0,1
27241,14,4,15,8.0,7,1,1
21029,14,4,5,0.0,3,0,1
3248,14,4,20,8.0,3,0,1
30688,14,4,26,0.0,5,1,1
5731,14,4,14,8.0,7,0,1
7551,14,4,29,8.0,7,0,1
16147,14,4,9,8.0,5,0,1
40695,14,4,21,0.0,16,0,1
5900,14,4,24,0.0,5,1,1
2016,14,4,33,8.0,6,1,1
27501,14,4,7,0.0,6,0,1
17871,14,4,11,0.0,13,0,1
20782,14,4,21,8.0,10,1,1
13357,14,4,21,0.0,3,0,1
9942,14,4,25,0.0,4,0,1
33093,14,4,7,8.0,9,0,1
14738,14,4,7,0.0,7,0,1
4146,14,4,6,8.0,9,0,1
25351,14,4,27,8.0,17,1,1
32731,14,4,26,0.0,0,0,1
6324,14,4,63,8.0,3,1,1
24963,14,4,21,0.0,7,0,1
39943,14,4,42,0.0,3,1,1
12043,14,4,21,8.0,7,0,1
5941,14,4,21,0.0,3,1,1
21152,14,4,77,8.0,3,1,1
36468,14,4,51,0.0,6,1,1
10596,14,4,12,0.0,13,0,1
29986,14,4,14,0.0,30,0,1
38340,14,4,36,0.0,5,1,1
26412,14,4,7,8.0,8,0,1
15034,14,4,35,0.0,5,0,1
4062,14,4,21,0.0,4,1,1
3038,14,4,1,0.0,5,0,1
20165,14,4,35,0.0,9,0,1
28693,14,4,28,8.0,3,1,1
32624,14,4,26,0.0,3,1,1
36068,14,4,21,8.0,7,1,1
36189,14,4,21,0.0,7,0,1
15103,14,4,21,8.0,4,1,1
40067,14,4,21,0.0,13,0,1
11878,14,4,45,8.0,2,1,1
37538,14,4,70,8.0,4,1,1
13044,14,4,18,8.0,7,1,1
840,14,4,44,0.0,10,1,1
1035,14,4,20,0.0,30,0,1
2078,14,4,16,0.0,8,0,1
28622,14,4,5,8.0,21,0,1
25461,14,4,7,8.0,12,0,1
23464,14,4,84,8.0,0,0,1
11368,14,4,14,0.0,4,0,1
4398,14,4,14,0.0,7,0,1
29029,14,4,10,0.0,9,0,1
11618,14,4,21,0.0,8,1,1
38344,14,4,21,0.0,10,0,1
27972,14,4,33,0.0,7,1,1
4669,14,4,22,0.0,5,0,1
36155,14,4,22,0.0,9,0,1
10407,14,4,21,8.0,4,0,1
3892,14,4,21,0.0,5,0,1
17139,14,4,20,0.0,7,0,1
33393,14,4,21,0.0,6,0,1
18334,14,4,49,8.0,5,0,1
26753,14,4,1,8.0,9,0,1
21392,14,4,63,8.0,0,0,1
28559,14,4,12,0.0,7,0,1
31080,14,4,47,0.0,12,0,1
38618,14,4,25,0.0,0,0,1
15893,14,4,26,0.0,2,1,1
10150,14,4,21,0.0,5,1,1
6640,14,4,25,0.0,3,1,1
24684,14,4,47,0.0,15,1,1
11192,14,4,35,0.0,5,1,1
36972,14,4,39,0.0,13,0,1
30245,14,4,35,8.0,7,1,1
3764,14,4,14,0.0,9,0,1
14946,14,4,13,0.0,4,0,1
26372,14,4,28,0.0,0,0,1
8082,14,4,23,0.0,33,1,1
23627,14,4,14,0.0,12,0,1
26563,14,4,13,8.0,5,0,1
207,14,4,21,8.0,5,1,1
22628,14,4,28,0.0,8,1,1
6546,14,4,10,8.0,3,0,1
14183,14,4,49,8.0,7,1,1
13642,14,4,35,8.0,6,0,1
3142,14,4,14,0.0,9,0,1
28875,14,4,7,8.0,4,0,1
18398,14,4,25,8.0,8,0,1
8583,14,4,16,0.0,4,0,1
22502,14,4,22,0.0,13,1,1
1598,14,4,70,8.0,6,1,1
13287,14,4,27,8.0,5,1,1
5976,14,4,48,0.0,4,0,1
8297,14,4,14,8.0,78,1,1
23883,14,4,24,0.0,6,1,1
30532,14,4,42,0.0,12,0,1
14638,14,4,14,0.0,10,0,1
14942,14,4,18,0.0,28,1,1
31684,14,4,17,0.0,2,1,1
30025,14,4,60,8.0,5,1,1
39726,14,4,42,0.0,6,0,1
36204,14,4,21,8.0,11,0,1
31603,14,4,35,8.0,5,0,1
7648,14,4,12,8.0,12,0,1
7633,14,4,29,8.0,18,1,1
5249,14,4,22,8.0,3,0,1
16057,14,4,5,0.0,10,0,1
16956,14,4,14,8.0,3,0,1
30264,14,4,39,0.0,4,0,1
22669,14,4,24,0.0,13,1,1
37448,14,4,9,8.0,26,0,1
16741,14,4,24,0.0,8,1,1
35724,14,4,14,0.0,3,0,1
23028,14,4,11,8.0,6,0,1
28310,14,4,70,8.0,12,1,0
31124,14,4,14,8.0,3,0,0
8376,14,4,42,0.0,15,0,0
29235,14,4,23,0.0,6,1,0
31356,14,4,18,0.0,12,0,0
34233,14,4,22,0.0,5,0,0
23219,14,4,6,8.0,14,0,0
27561,14,4,35,8.0,9,1,0
24358,14,4,7,0.0,19,0,0
16136,14,4,14,0.0,30,0,0
36966,14,4,20,0.0,11,1,0
37041,14,4,28,8.0,6,0,0
7634,14,4,15,8.0,5,0,0
2603,14,4,59,8.0,9,0,0
6032,14,4,7,8.0,9,0,0
3083,14,4,8,8.0,3,0,0
