Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
21,4,5,0.0,6,0,0
21,3,21,0.0,6,1,0
10,1,7,0.0,12,0,0
14,2,7,11.0,7,0,0
19,1,21,8.0,5,0,0
14,1,7,10.5,8,0,1
10,3,35,0.0,5,0,1
8,2,86,13.0,0,0,0
8,1,7,12.0,5,0,0
17,1,14,10.0,9,0,0
17,2,14,0.0,0,0,0
19,1,14,0.0,11,0,1
5,1,7,15.0,7,0,0
8,2,10,0.0,12,1,0
10,1,14,0.0,8,0,0
14,1,28,0.0,3,0,0
19,4,7,8.0,5,0,0
14,3,21,0.0,3,1,1
14,4,4,0.0,5,0,0
14,1,9,8.0,8,0,1
21,2,21,8.0,8,0,0
8,3,21,0.0,7,0,0
10,4,6,0.0,7,0,0
15,3,8,0.0,11,0,0
17,2,7,14.0,9,0,0
8,2,14,0.0,0,0,0
14,2,34,0.0,13,1,1
19,3,7,0.0,4,0,1
14,3,48,8.0,7,0,0
5,4,21,8.0,5,0,0
5,3,35,0.0,5,0,1
17,4,7,0.0,12,0,1
8,2,14,8.0,5,0,0
10,4,60,8.0,13,0,0
5,4,7,0.0,9,0,1
14,1,35,12.0,0,0,0
14,4,6,0.0,7,0,0
8,2,36,8.0,16,1,0
10,2,5,0.0,3,0,1
14,1,14,8.0,4,0,0
14,2,13,0.0,4,0,0
14,1,2,8.0,8,0,0
17,2,1,8.0,4,0,0
21,2,35,12.5,6,0,0
10,2,48,11.0,0,0,0
8,4,22,0.0,0,0,0
15,1,20,8.0,6,0,0
17,1,9,10.5,3,0,0
8,1,7,14.0,7,0,1
14,1,5,0.0,0,0,0
21,1,4,0.0,4,1,0
8,2,13,8.0,0,0,0
21,3,30,0.0,25,1,0
19,1,14,8.0,8,0,0
10,2,46,8.0,7,1,0
8,2,20,0.0,6,0,0
17,1,20,8.0,2,0,0
10,2,13,0.0,10,0,1
8,5,29,0.0,0,0,0
14,2,27,8.0,4,0,0
21,1,13,8.0,6,0,0
14,1,33,10.5,7,1,1
5,4,6,8.0,8,0,0
14,4,8,8.0,7,0,0
14,5,6,0.0,7,1,0
8,3,10,8.0,6,0,1
15,2,40,8.0,6,0,0
15,2,32,8.0,9,1,0
15,2,1,8.0,7,0,0
5,1,14,8.0,7,0,0
10,1,42,10.5,0,0,0
21,4,24,0.0,4,1,0
14,3,16,8.0,14,0,0
21,4,26,0.0,0,0,0
14,4,42,0.0,5,0,0
14,3,7,8.0,12,0,0
5,3,28,8.0,7,0,0
5,1,16,10.5,3,0,1
10,1,17,8.0,16,0,0
10,5,48,8.0,0,0,0
19,2,4,8.0,10,0,0
17,4,18,0.0,13,0,0
10,2,5,8.0,7,0,0
19,3,7,0.0,4,0,0
17,4,41,8.0,6,0,0
15,3,31,8.0,5,0,0
15,4,13,0.0,15,0,0
14,2,15,0.0,13,0,1
8,1,24,0.0,12,0,0
5,4,27,0.0,0,0,0
8,5,7,8.0,9,0,1
14,1,9,0.0,13,0,0
10,2,21,13.0,4,0,1
5,1,12,8.0,6,0,0
21,1,21,12.5,8,0,0
15,4,33,8.0,2,0,0
15,4,19,0.0,8,0,1
21,2,19,8.0,6,0,0
14,3,17,8.0,5,0,0
5,5,49,0.0,5,1,0
14,1,21,10.0,3,1,0
5,1,1,8.0,8,0,0
19,5,48,0.0,4,1,0
17,1,11,13.5,19,0,1
5,2,7,11.0,7,0,0
8,2,21,13.0,9,0,0
14,3,9,0.0,14,0,0
14,1,7,10.5,3,0,0
10,3,19,0.0,0,0,1
8,4,14,8.0,12,0,0
8,3,7,0.0,3,0,0
8,2,9,8.0,5,0,1
19,1,77,10.5,4,1,0
14,5,42,0.0,5,1,0
21,1,7,10.0,4,0,0
17,1,7,11.5,2,0,0
15,1,40,8.5,0,0,0
15,2,21,0.0,8,0,0
5,3,22,0.0,10,0,0
5,4,13,8.0,3,0,0
14,1,7,15.0,10,0,0
8,4,63,8.0,9,1,0
17,3,22,8.0,4,1,0
14,1,27,10.0,7,0,0
5,1,7,8.0,9,0,1
17,2,64,8.0,2,1,0
17,3,37,8.0,2,0,0
5,3,20,0.0,9,0,0
14,3,7,0.0,16,0,1
17,1,6,0.0,0,0,0
8,1,7,12.0,11,0,0
14,3,13,0.0,12,0,0
14,5,13,0.0,5,0,1
17,2,60,8.0,0,0,0
14,3,24,8.0,5,1,1
14,3,32,8.0,5,1,0
10,3,32,0.0,4,0,0
10,3,7,0.0,17,0,0
8,5,4,0.0,7,0,0
19,1,14,8.0,4,0,1
15,1,7,0.0,12,0,0
21,1,35,8.0,7,0,0
21,4,56,8.0,7,1,0
10,5,7,0.0,2,0,0
5,1,18,10.5,7,0,0
17,4,6,8.0,5,0,0
17,3,13,0.0,9,0,0
14,2,7,12.5,12,1,0
10,2,7,12.5,11,0,1
14,1,7,12.0,5,0,1
14,1,21,12.5,4,0,0
5,1,11,0.0,7,0,0
17,1,21,0.0,7,0,0
17,3,16,0.0,0,0,0
17,1,28,8.0,6,1,0
14,4,8,0.0,4,0,0
14,1,35,12.0,5,0,1
10,4,25,0.0,3,1,0
14,2,7,14.5,8,0,1
14,1,21,12.0,7,0,0
21,3,33,8.0,4,1,0
8,5,7,0.0,16,0,0
8,4,42,0.0,4,0,0
8,1,21,8.0,6,0,1
8,5,21,0.0,10,0,0
8,4,2,0.0,9,0,0
19,1,7,8.0,0,0,0
8,2,35,0.0,11,1,0
17,1,14,8.0,11,0,1
14,3,2,0.0,11,0,0
14,3,21,0.0,4,0,1
17,2,10,8.0,3,0,0
21,1,20,14.5,9,0,0
10,4,49,8.0,5,0,1
17,2,7,8.5,9,0,0
14,1,18,11.5,15,0,0
14,4,21,8.0,6,1,0
14,1,15,11.0,4,0,1
14,3,61,8.0,9,1,0
21,1,7,8.0,5,0,0
17,2,34,8.0,4,0,0
14,2,35,8.5,3,0,0
14,1,7,10.5,0,1,0
17,4,24,8.0,20,0,0
14,2,43,11.5,8,1,1
5,1,7,11.5,4,0,0
14,3,28,0.0,5,0,0
17,4,26,0.0,6,0,0
15,1,21,8.0,5,0,1
19,1,7,12.5,6,0,1
5,3,13,8.0,5,0,0
10,5,15,0.0,20,0,0
10,1,23,8.5,25,0,0
8,1,91,11.5,4,1,1
10,2,10,8.0,6,0,0
19,2,34,0.0,5,1,0
21,2,21,11.5,4,0,0
14,5,21,0.0,3,0,0
8,1,49,8.0,0,0,0
15,3,16,0.0,5,0,0
10,4,21,0.0,4,0,1
5,1,16,0.0,3,0,0
17,3,35,0.0,32,0,0
5,2,60,8.0,0,0,0
14,2,20,9.5,5,0,1
8,4,20,0.0,39,0,0
10,2,14,8.5,6,0,0
17,1,21,12.0,8,0,0
15,1,7,0.0,6,0,0
15,1,16,8.0,7,0,0
17,5,21,0.0,4,0,1
21,1,35,10.5,0,0,0
21,1,14,15.5,22,0,0
17,1,20,0.0,8,0,1
21,2,13,0.0,10,1,0
8,1,3,0.0,0,0,0
19,1,42,8.0,0,0,0
14,1,45,8.0,11,1,1
10,2,6,11.5,12,0,0
19,4,35,8.0,9,1,0
8,4,21,0.0,13,0,0
8,1,14,8.0,7,0,0
5,5,1,8.0,0,1,0
14,4,27,8.0,6,1,0
8,2,14,0.0,7,0,0
10,5,29,0.0,0,0,0
14,2,44,8.0,4,0,0
8,2,6,0.0,5,0,0
5,2,6,0.0,12,0,1
5,1,6,8.0,2,1,1
14,1,14,8.0,7,0,0
21,1,14,11.5,7,0,0
15,2,6,0.0,9,0,0
17,1,7,10.5,5,0,1
8,4,5,8.0,11,1,0
8,2,22,11.0,18,0,0
10,1,21,10.0,7,0,0
17,5,41,0.0,6,0,0
21,4,35,0.0,7,0,0
14,5,34,8.0,15,1,0
15,3,20,0.0,5,1,0
5,5,14,0.0,6,0,0
17,1,21,10.0,3,0,0
8,1,35,12.5,9,1,0
8,4,15,0.0,5,0,0
10,1,21,8.0,5,0,0
8,3,7,0.0,9,0,1
19,1,14,8.0,14,0,0
14,4,6,0.0,4,0,1
15,3,33,0.0,3,0,0
17,4,21,0.0,15,0,1
14,4,42,8.0,11,0,0
15,2,7,12.5,5,0,0
15,1,5,8.0,0,0,1
19,3,6,8.0,15,0,0
8,4,14,0.0,9,0,0
14,5,6,8.0,4,0,0
10,3,3,0.0,7,0,1
5,4,21,0.0,2,0,0
14,2,9,8.0,17,0,0
8,1,20,12.5,7,0,0
10,3,5,8.0,15,0,0
15,2,22,8.0,4,0,0
15,3,1,8.0,5,0,0
21,1,7,0.0,4,0,0
15,1,85,12.5,0,1,1
19,2,14,0.0,4,0,0
8,2,6,0.0,10,0,0
21,4,35,0.0,4,0,0
5,2,13,8.0,0,1,0
10,1,6,8.0,10,0,0
5,3,14,8.0,12,0,0
14,2,40,8.0,4,1,0
14,2,19,8.0,8,0,0
14,4,16,0.0,18,0,0
10,2,4,11.5,12,0,0
15,5,6,0.0,9,0,0
15,5,21,0.0,4,0,0
14,1,14,10.0,3,0,1
14,2,7,12.5,7,0,0
5,3,21,0.0,9,0,1
19,5,14,0.0,11,0,0
8,3,6,8.0,3,0,0
8,1,14,0.0,8,0,1
8,4,5,0.0,6,0,1
17,4,35,8.0,13,1,0
17,1,28,10.0,4,0,0
8,1,7,13.5,6,0,0
15,2,12,0.0,0,0,1
14,2,6,10.5,4,0,1
5,2,7,14.5,3,0,0
5,2,1,8.0,3,0,0
17,2,14,10.0,3,0,0
15,4,70,8.0,10,1,0
10,1,7,18.5,11,0,0
10,4,2,0.0,22,0,0
10,2,7,11.0,14,0,0
21,1,25,8.0,20,0,0
15,2,7,14.5,7,0,0
14,3,13,8.0,4,0,0
10,2,11,0.0,7,1,1
17,1,83,13.0,0,0,0
17,3,72,8.0,0,1,1
15,2,17,8.0,4,0,0
5,4,7,0.0,6,0,0
17,4,11,8.0,4,0,0
19,2,5,8.0,5,0,0
17,2,7,10.5,4,0,0
5,3,34,0.0,7,0,0
21,1,20,14.5,12,0,0
21,2,20,0.0,12,0,0
17,3,22,8.0,5,1,0
14,1,8,13.0,8,0,1
8,1,5,0.0,0,0,0
14,1,31,11.5,12,0,0
17,4,20,8.0,12,0,0
14,1,30,8.0,8,1,0
14,4,62,8.0,5,1,0
8,1,21,13.5,3,0,0
8,3,12,8.0,8,0,0
17,2,6,8.0,5,0,0
8,1,42,14.5,0,0,0
5,2,7,10.5,6,0,0
17,2,14,8.5,4,0,0
15,4,49,8.0,2,0,0
8,4,26,0.0,6,1,0
5,4,23,8.0,5,0,0
21,5,6,8.0,10,0,0
5,1,2,0.0,0,0,0
19,1,16,8.0,12,0,0
8,4,22,8.0,8,1,0
19,4,35,8.0,6,1,0
21,1,21,12.5,5,0,0
21,2,60,8.0,0,0,0
10,1,24,25.0,5,0,0
8,1,13,8.5,9,0,0
5,2,7,0.0,18,0,0
8,3,34,0.0,3,1,0
14,4,20,0.0,18,0,0
14,2,35,0.0,4,1,1
17,5,5,8.0,4,0,0
8,2,51,8.0,0,0,0
19,5,35,0.0,5,0,0
14,1,14,11.0,20,0,0
14,3,47,8.0,7,0,0
8,2,37,8.0,13,0,0
14,1,14,8.0,8,0,0
19,4,66,8.0,0,0,1
19,2,10,8.0,8,0,0
5,2,91,12.5,0,0,0
15,3,6,8.0,26,0,1
1,4,53,8.0,11,1,0
8,1,21,8.0,4,0,1
8,1,7,0.0,4,0,1
5,2,42,8.5,0,0,0
8,2,14,0.0,3,0,1
5,2,35,11.5,6,0,0
14,2,8,0.0,4,1,1
14,2,24,8.0,2,1,0
8,1,1,8.0,8,0,0
8,2,26,8.0,2,0,0
10,1,21,11.5,5,0,0
14,1,70,11.0,0,1,0
14,2,7,10.5,12,0,0
5,2,43,8.0,4,0,1
8,2,9,0.0,12,0,0
5,1,14,20.5,36,0,0
14,5,22,0.0,6,0,0
19,2,20,11.0,10,0,0
19,4,14,0.0,18,0,0
15,1,7,10.5,8,0,0
5,2,34,0.0,3,0,0
19,4,12,8.0,5,0,0
17,4,25,0.0,0,0,1
8,3,13,8.0,16,0,0
8,3,22,8.0,0,0,1
5,5,31,0.0,4,1,0
5,1,31,8.0,9,0,0
21,1,6,8.0,5,1,0
17,1,14,0.0,5,0,0
5,2,63,12.0,0,1,0
19,2,3,0.0,8,0,0
21,1,18,8.0,5,0,0
5,3,1,8.0,6,0,0
15,4,7,0.0,6,0,1
17,1,8,8.0,3,1,0
8,3,35,0.0,11,0,1
15,2,22,8.0,7,0,0
14,3,22,8.0,7,1,0
19,4,7,8.0,4,0,1
5,1,21,12.0,8,0,0
14,4,21,8.0,13,0,0
17,4,14,0.0,4,0,1
5,4,30,8.0,0,0,0
5,1,21,12.0,2,0,0
15,1,5,8.5,0,0,0
8,3,5,8.0,6,0,1
14,1,21,8.0,5,1,1
8,1,41,8.5,0,0,0
15,3,7,0.0,6,0,1
21,3,21,8.0,21,0,0
5,3,2,8.0,12,0,0
8,5,18,0.0,6,0,0
14,1,5,8.0,0,1,0
15,2,7,11.0,3,0,0
5,2,7,8.5,10,0,0
8,1,13,12.5,7,0,1
5,5,1,8.0,5,1,0
10,5,30,0.0,7,1,0
5,2,7,11.5,7,0,0
10,2,7,31.0,10,0,0
5,4,7,0.0,3,0,1
14,1,7,8.0,9,0,1
19,2,28,0.0,3,0,0
15,2,9,8.0,5,0,0
14,1,22,0.0,3,0,0
21,2,46,8.0,0,0,1
19,1,35,10.5,0,0,0
14,2,6,0.0,4,0,1
5,5,36,0.0,4,0,0
5,1,27,8.0,6,0,0
14,1,21,0.0,9,0,0
17,5,49,0.0,11,1,1
14,2,9,8.0,10,0,1
8,2,14,13.5,4,0,0
5,2,28,0.0,11,1,1
19,1,13,10.5,4,0,0
14,1,22,0.0,5,0,1
17,4,49,0.0,5,1,0
15,1,62,8.5,0,0,0
14,3,40,8.0,12,0,0
19,4,25,0.0,0,0,0
14,3,12,8.0,7,0,0
8,4,49,0.0,9,1,1
17,4,27,0.0,6,0,0
5,4,9,8.0,12,0,0
14,1,7,15.5,11,0,0
8,1,7,8.0,17,0,0
17,1,49,8.5,0,0,0
17,2,6,0.0,8,0,1
5,1,9,8.5,7,0,0
14,1,7,10.0,4,0,0
21,3,47,8.0,5,0,0
21,5,7,0.0,5,0,1
14,2,9,8.0,12,0,0
5,4,47,8.0,19,0,0
17,1,7,10.0,7,0,0
8,1,1,17.5,14,0,0
14,1,6,0.0,8,0,0
8,2,7,12.5,7,0,1
15,1,7,8.0,12,0,0
5,1,21,0.0,7,0,1
17,2,77,12.5,12,1,0
17,5,14,0.0,7,0,0
19,1,27,10.5,23,0,0
17,1,32,8.0,16,0,0
17,2,8,8.0,11,0,0
10,4,28,8.0,4,1,0
8,4,5,0.0,20,0,0
21,2,45,8.0,6,0,1
14,4,20,8.0,6,1,0
15,5,37,0.0,9,0,0
8,2,12,0.0,10,0,0
10,2,14,8.5,3,0,0
5,5,12,0.0,5,0,0
10,3,37,8.0,5,0,0
19,5,6,8.0,10,0,1
21,1,19,8.0,6,0,0
10,4,21,0.0,10,0,0
10,4,42,0.0,8,1,0
15,2,22,0.0,3,0,0
15,4,23,8.0,4,0,0
5,4,23,0.0,0,0,0
17,1,6,0.0,6,0,0
8,2,35,8.5,5,0,0
14,2,21,11.0,4,0,0
14,3,7,8.0,1,0,0
10,3,2,0.0,21,0,0
8,1,6,11.5,3,0,0
15,3,18,0.0,4,1,0
5,2,6,0.0,4,0,0
14,3,8,8.0,4,0,0
21,3,5,8.0,12,0,0
5,1,9,0.0,6,1,1
5,2,50,8.0,0,0,0
10,1,10,10.5,7,0,0
17,2,11,15.5,7,0,0
14,1,32,10.0,12,0,0
5,4,22,0.0,10,1,1
14,4,49,8.0,5,0,0
10,3,33,8.0,5,0,0
8,2,17,8.0,2,0,0
14,1,16,12.5,7,0,0
21,2,38,8.0,9,0,0
14,4,3,0.0,9,0,0
19,5,7,0.0,4,0,0
21,3,21,0.0,15,1,0
10,4,42,0.0,4,0,1
15,2,11,8.0,5,0,0
5,3,23,0.0,7,0,0
21,3,9,8.0,5,0,0
17,1,5,8.5,0,0,1
17,5,6,8.0,6,0,0
14,4,2,0.0,7,0,0
10,2,5,0.0,23,0,0
10,2,37,11.0,5,0,1
14,2,14,8.0,10,1,0
14,1,6,8.0,7,0,1
14,3,14,0.0,4,0,1
14,2,7,11.5,4,0,0
15,5,9,0.0,6,0,0
14,2,17,8.0,6,0,0
19,4,6,8.0,6,0,0
14,1,23,11.0,7,0,1
10,3,47,8.0,3,0,0
19,3,16,8.0,8,0,1
15,1,35,8.0,5,0,0
5,3,47,8.0,6,0,1
14,4,90,8.0,0,1,0
14,1,49,10.5,5,1,1
15,4,26,0.0,5,0,0
8,1,5,14.5,10,0,0
17,4,3,8.0,10,0,0
14,5,29,0.0,1,1,0
19,1,21,11.0,11,0,0
14,3,25,8.0,7,1,0
17,4,19,0.0,5,0,1
14,3,3,8.0,33,0,0
8,1,6,0.0,0,0,0
10,3,9,8.0,12,0,0
17,2,19,8.0,5,1,0
15,3,19,0.0,0,0,1
10,1,7,8.0,7,0,1
8,1,14,0.0,22,0,0
5,4,44,0.0,5,0,0
14,2,11,8.0,4,1,0
14,2,28,0.0,15,0,0
8,2,7,10.5,4,0,1
5,3,7,0.0,13,0,0
19,1,14,8.0,14,0,0
19,4,29,8.0,0,0,0
19,3,27,8.0,4,0,0
17,1,4,0.0,7,1,1
14,1,6,10.5,6,0,0
17,4,49,8.0,8,0,0
14,1,7,0.0,15,0,1
15,4,13,0.0,4,0,0
5,4,20,0.0,6,0,0
14,3,35,0.0,10,0,1
10,2,11,0.0,0,0,1
21,1,21,8.0,10,0,1
5,1,20,0.0,5,0,0
14,1,7,11.0,2,0,0
14,2,21,17.5,8,0,0
17,1,21,10.5,4,0,0
10,1,35,8.5,3,1,0
14,1,21,12.0,5,0,0
8,3,17,0.0,3,1,0
17,1,13,10.0,6,0,0
17,3,7,0.0,7,0,0
8,2,4,8.0,5,0,0
19,5,35,0.0,13,0,0
17,1,63,11.0,6,1,0
8,2,28,8.5,4,0,0
17,2,70,8.0,16,1,1
5,1,21,0.0,21,0,1
19,3,7,0.0,13,0,0
17,4,49,0.0,5,1,0
15,2,7,12.0,6,0,0
21,1,14,8.0,11,0,0
21,4,35,8.0,6,0,1
5,3,21,0.0,6,1,1
14,4,14,0.0,7,0,1
17,2,12,10.5,3,1,1
10,3,13,8.0,5,0,0
10,2,11,8.0,9,0,0
14,1,4,0.0,6,1,1
21,2,35,0.0,5,0,0
8,4,13,0.0,10,0,1
5,3,14,0.0,4,0,0
5,2,10,8.0,7,0,0
14,2,62,10.5,5,1,1
21,1,28,8.0,5,0,0
15,3,6,0.0,5,0,0
5,3,12,8.0,12,0,0
15,1,21,0.0,7,0,0
17,1,22,8.0,15,0,1
15,1,13,0.0,6,0,0
14,2,10,0.0,0,0,0
14,4,27,0.0,5,1,0
17,3,79,8.0,0,0,0
8,3,12,0.0,15,0,0
21,3,6,0.0,12,0,0
15,2,63,8.5,0,0,0
17,5,21,8.0,11,0,0
17,4,14,0.0,12,0,0
17,4,21,0.0,8,0,0
14,3,51,8.0,10,1,0
15,1,9,18.5,13,0,0
14,5,18,0.0,6,0,0
8,3,23,8.0,5,0,0
5,4,21,0.0,5,1,1
5,1,3,8.5,3,1,0
17,3,37,8.0,3,0,0
10,5,7,0.0,7,0,0
5,1,10,0.0,7,0,0
5,1,14,8.5,5,0,0
10,3,7,0.0,42,0,0
5,3,13,0.0,33,0,0
10,2,21,8.0,4,0,1
10,3,36,0.0,7,1,0
8,2,18,8.0,9,0,0
5,3,35,0.0,28,0,0
8,3,16,0.0,6,1,1
14,5,27,0.0,5,1,0
10,3,21,0.0,9,0,0
14,1,4,8.0,10,0,0
14,4,21,0.0,8,0,0
5,4,28,0.0,16,1,1
14,1,22,12.5,6,0,0
10,4,20,8.0,4,0,0
5,4,39,8.0,8,1,0
17,2,22,8.0,8,1,0
10,3,5,0.0,18,0,0
21,4,35,8.0,12,0,0
5,1,14,0.0,3,0,1
5,1,49,8.0,7,1,0
14,2,7,0.0,6,0,0
8,1,14,8.5,3,0,0
17,3,19,8.0,28,1,1
5,1,14,11.0,2,0,1
17,1,21,14.5,8,0,0
8,1,18,8.0,7,0,0
15,1,7,8.0,0,0,0
10,3,35,0.0,6,0,1
8,2,5,0.0,4,0,0
14,2,56,8.0,0,0,0
14,2,20,11.0,6,0,1
5,4,20,0.0,9,1,1
14,2,29,8.0,5,1,0
14,3,15,8.0,12,1,1
17,4,21,0.0,9,0,1
10,1,17,0.0,3,0,0
19,1,21,11.0,5,0,1
17,3,52,8.0,5,1,0
8,4,5,0.0,4,0,0
19,4,25,0.0,10,1,0
8,3,7,0.0,7,0,1
19,3,6,0.0,4,0,0
15,4,43,8.0,5,0,0
8,4,15,0.0,4,0,1
21,2,15,8.0,7,0,0
14,3,21,0.0,8,1,1
8,2,7,0.0,11,0,0
10,2,16,8.0,7,1,0
8,4,35,0.0,3,1,1
10,2,8,8.0,4,0,0
10,4,20,8.0,14,0,0
14,1,7,8.0,0,1,0
14,2,6,12.5,9,0,1
5,1,21,14.5,5,0,0
17,1,21,0.0,11,0,0
8,1,61,8.0,4,1,0
14,4,9,0.0,4,0,0
10,4,22,0.0,10,1,0
15,5,35,0.0,11,0,0
14,3,16,8.0,5,0,0
10,1,6,0.0,5,1,0
14,2,7,8.5,2,0,0
21,1,82,11.5,0,1,1
8,2,3,0.0,18,0,0
21,3,17,0.0,0,0,1
14,1,7,0.0,16,0,0
10,4,26,0.0,3,1,0
8,3,7,0.0,8,0,0
10,1,14,14.5,20,0,0
17,5,33,0.0,2,0,1
5,1,21,10.5,12,0,1
5,3,69,8.0,0,0,0
14,4,8,8.0,5,0,0
19,1,21,0.0,3,0,0
19,2,14,0.0,0,0,0
8,1,29,0.0,4,1,1
14,3,1,0.0,6,0,1
8,2,21,13.5,8,0,0
14,1,6,8.0,16,0,0
14,5,34,0.0,15,0,0
5,1,4,0.0,4,1,0
8,2,19,8.0,9,0,0
8,2,34,0.0,4,1,1
14,2,8,8.0,8,0,0
15,2,46,8.0,3,0,0
17,2,5,0.0,10,0,0
14,3,20,0.0,0,0,0
21,2,20,0.0,8,1,0
19,4,6,8.0,6,0,0
14,3,34,0.0,8,0,0
14,4,13,8.0,14,1,1
21,2,21,13.0,9,0,1
8,4,7,0.0,2,0,0
17,1,12,11.0,7,0,1
5,4,6,0.0,9,0,0
21,1,7,8.0,5,0,1
15,2,77,11.0,11,1,0
19,4,21,0.0,4,0,1
14,5,29,0.0,8,1,0
14,4,5,0.0,7,0,0
17,1,6,8.0,9,0,0
14,1,7,10.0,5,0,0
21,4,16,8.0,3,0,0
10,5,6,8.0,13,0,0
15,4,35,8.0,5,0,0
17,1,7,0.0,7,0,0
15,4,14,0.0,5,1,0
21,3,42,0.0,24,0,0
19,3,6,0.0,7,0,0
10,3,1,0.0,6,0,0
5,1,14,11.5,3,0,0
15,4,7,8.0,6,0,1
19,2,81,10.0,3,1,0
10,2,19,8.0,7,0,0
17,1,1,0.0,5,1,1
8,2,4,8.0,10,0,0
5,4,11,8.0,6,0,0
8,5,13,8.0,6,0,0
19,3,15,0.0,0,0,0
14,4,32,8.0,3,0,1
14,3,17,0.0,30,1,0
15,1,20,13.5,10,0,0
10,2,7,15.0,11,0,0
8,2,14,8.0,0,0,0
14,4,40,8.0,5,1,1
21,4,21,0.0,6,1,0
17,2,7,10.0,2,0,0
10,2,10,0.0,0,0,1
14,3,42,0.0,3,0,0
14,3,14,0.0,10,0,0
14,4,9,8.0,9,0,0
14,3,5,0.0,5,0,0
17,2,7,0.0,14,0,0
5,3,35,0.0,6,0,1
8,1,35,8.0,5,1,1
8,4,19,8.0,6,0,0
5,2,5,0.0,14,0,0
5,1,21,8.0,10,0,1
14,1,66,8.0,0,0,0
8,5,21,0.0,21,0,0
17,1,5,8.0,0,1,0
14,1,14,0.0,10,0,0
15,4,5,8.0,6,0,0
14,4,14,0.0,24,0,0
15,4,35,0.0,2,0,0
10,1,21,8.0,16,0,1
8,1,21,0.0,10,0,0
8,3,21,0.0,2,0,0
17,3,23,8.0,5,1,0
14,3,21,0.0,17,0,0
15,4,14,0.0,15,0,0
17,2,12,11.0,8,0,0
5,3,26,8.0,8,1,1
8,1,9,8.0,0,0,0
5,1,35,10.5,5,1,0
15,4,21,0.0,19,0,0
14,1,35,8.0,2,1,0
14,1,14,8.0,5,0,0
5,5,20,0.0,5,1,0
8,2,7,18.0,20,0,0
5,3,45,8.0,7,0,0
8,4,7,0.0,8,0,1
8,4,14,0.0,24,0,0
10,1,35,8.0,4,0,0
14,1,19,13.5,10,0,0
10,3,18,0.0,6,1,0
8,1,7,0.0,11,0,1
14,1,5,8.0,8,1,1
5,4,56,8.0,12,0,0
15,4,26,0.0,0,0,0
17,2,11,0.0,3,1,0
21,1,49,8.5,0,0,0
10,1,57,11.5,0,0,0
14,3,10,8.0,6,0,0
10,1,4,0.0,2,1,0
15,3,6,0.0,4,0,0
14,4,35,8.0,7,0,0
14,3,17,8.0,10,0,0
17,3,6,8.0,13,0,0
14,2,18,0.0,6,1,0
21,4,1,0.0,6,0,0
17,3,23,8.0,0,0,1
17,4,21,8.0,16,0,0
14,1,35,11.0,0,0,1
5,3,18,8.0,8,0,0
15,5,30,0.0,6,1,0
8,4,19,8.0,9,0,0
14,5,15,0.0,3,0,0
19,4,21,8.0,3,0,0
10,3,28,0.0,20,0,0
10,2,6,0.0,12,0,0
19,4,19,0.0,12,1,0
5,2,70,10.0,3,1,1
21,1,20,0.0,34,0,0
17,4,23,0.0,8,0,0
8,4,27,8.0,5,1,1
17,1,5,8.5,4,1,0
19,4,14,0.0,3,0,0
17,4,25,0.0,4,1,0
17,3,19,8.0,6,0,0
15,4,7,8.0,15,0,0
8,2,8,0.0,7,0,0
15,2,25,8.0,6,0,0
21,1,21,10.0,5,0,1
19,4,25,0.0,16,1,0
17,1,1,0.0,0,0,0
15,4,27,0.0,0,0,1
8,3,7,0.0,2,0,0
5,3,38,8.0,4,0,1
17,1,49,14.5,0,0,0
5,3,21,0.0,10,1,0
5,4,23,8.0,5,1,1
14,2,29,0.0,7,1,0
8,2,10,0.0,9,1,0
21,2,18,8.0,6,0,0
5,1,91,12.5,0,1,0
21,1,28,0.0,5,0,0
19,1,42,11.0,0,0,0
10,4,20,0.0,9,0,0
19,2,11,0.0,0,0,0
17,2,7,11.5,9,0,0
14,3,16,0.0,0,0,0
15,3,12,8.0,4,0,0
5,1,16,8.0,4,0,0
8,1,1,0.0,8,0,0
14,1,21,10.5,8,0,1
14,1,21,8.5,5,0,0
14,2,5,0.0,21,0,0
14,4,24,0.0,8,1,1
10,1,49,12.5,4,1,0
19,3,28,0.0,6,1,0
19,1,33,10.0,5,0,0
17,1,5,11.5,8,0,0
17,4,14,8.0,10,0,1
17,5,49,0.0,4,1,0
14,3,21,0.0,14,0,0
14,2,58,8.0,0,0,0
14,1,21,11.0,5,0,0
14,1,1,0.0,0,0,0
10,1,20,8.0,17,0,1
17,4,21,0.0,6,1,0
5,2,37,8.0,3,0,0
8,1,63,8.5,4,1,0
8,4,14,0.0,21,0,0
21,1,6,8.0,8,0,0
14,4,13,0.0,12,0,0
8,1,20,11.0,4,0,0
14,2,15,8.0,6,1,0
10,1,7,11.0,6,0,0
15,4,51,8.0,14,1,0
17,3,5,8.0,20,0,0
5,1,7,10.0,4,0,1
5,1,9,8.0,0,1,0
17,3,14,0.0,22,0,1
5,2,28,0.0,8,0,0
14,4,35,0.0,9,0,0
10,3,5,8.0,6,0,0
5,4,7,8.0,7,0,0
15,4,7,0.0,5,0,1
14,4,19,0.0,15,0,1
15,4,35,0.0,7,0,1
5,4,34,8.0,6,0,1
14,4,50,0.0,4,1,0
21,5,30,0.0,4,1,0
